epoch,num_sampled,num_adversaries,sampled_ids,sampled_benign_ids,sampled_malicious_ids,mad_median_norm,mad_mad,mad_k,mad_safety_keep_used,mad_fallback_used,mad_pass_ids,mad_reject_ids,mad_effective_pass_ids,mad_effective_reject_ids,mad_pass_benign_ids,mad_pass_malicious_ids,mad_reject_benign_ids,mad_reject_malicious_ids,cluster_best_k,cluster_best_score,cluster_scores,cluster_selected_cluster,cluster_fallback_used,cluster_pass_ids,cluster_reject_ids,cluster_effective_pass_ids,cluster_effective_reject_ids,cluster_pass_benign_ids,cluster_pass_malicious_ids,cluster_reject_benign_ids,cluster_reject_malicious_ids,final_selected_ids,final_rejected_ids,final_selected_benign_ids,final_selected_malicious_ids,final_rejected_benign_ids,final_rejected_malicious_ids,final_selected_benign_count,final_selected_malicious_count,final_rejected_benign_count,final_rejected_malicious_count
31,10,5,"[3, 20, 48, 57, 30, 15, 45, 29, 54, 14]","[20, 48, 57, 30, 15, 45, 29, 54, 14]",[3],0.9044783450133111,0.09550263911149853,2.0,0,0,"[20, 57, 30, 15, 45, 29, 14]","[3, 48, 54]","[20, 57, 30, 15, 45, 29, 14]","[3, 48, 54]","[20, 57, 30, 15, 45, 29, 14]",[],"[48, 54]",[3],2,0.6067420840263367,"{""0"": 5.543104648590088, ""1"": -1.0}",0,0,"[57, 30, 15, 45, 29, 14]","[3, 20, 48, 54]","[57, 30, 15, 45, 29, 14]","[3, 20, 48, 54]","[57, 30, 15, 45, 29, 14]",[],"[20, 48, 54]",[3],"[57, 30, 15, 45, 29, 14]","[3, 20, 48, 54]","[57, 30, 15, 45, 29, 14]",[],"[20, 48, 54]",[3],6,0,3,1
32,10,5,"[1, 57, 52, 76, 65, 58, 51, 23, 99, 21]","[57, 52, 76, 65, 58, 51, 23, 99, 21]",[1],0.7000093536743958,0.10551847810623932,2.0,0,0,"[57, 52, 76, 65, 58, 51, 23, 99, 21]",[1],"[57, 52, 76, 65, 58, 51, 23, 99, 21]",[1],"[57, 52, 76, 65, 58, 51, 23, 99, 21]",[],[],[1],2,0.5373238325119019,"{""0"": 6.308307647705078, ""1"": -1.0}",0,0,"[57, 52, 76, 65, 58, 51, 23, 21]","[1, 99]","[57, 52, 76, 65, 58, 51, 23, 21]","[1, 99]","[57, 52, 76, 65, 58, 51, 23, 21]",[],[99],[1],"[57, 52, 76, 65, 58, 51, 23, 21]","[1, 99]","[57, 52, 76, 65, 58, 51, 23, 21]",[],[99],[1],8,0,1,1
33,10,5,"[4, 46, 64, 96, 82, 75, 40, 63, 36, 47]","[46, 64, 96, 82, 75, 40, 63, 36, 47]",[4],0.8755445589230324,0.08430714545798562,2.0,0,0,"[46, 64, 96, 82, 40, 63, 36, 47]","[4, 75]","[46, 64, 96, 82, 40, 63, 36, 47]","[4, 75]","[46, 64, 96, 82, 40, 63, 36, 47]",[],[75],[4],2,0.5859660506248474,"{""0"": 4.944690704345703, ""1"": -1.0}",0,0,"[46, 64, 96, 82, 40, 63, 36]","[4, 75, 47]","[46, 64, 96, 82, 40, 63, 36]","[4, 75, 47]","[46, 64, 96, 82, 40, 63, 36]",[],"[75, 47]",[4],"[46, 64, 96, 82, 40, 63, 36]","[4, 75, 47]","[46, 64, 96, 82, 40, 63, 36]",[],"[75, 47]",[4],7,0,2,1
34,10,5,"[0, 72, 8, 81, 73, 83, 65, 79, 58, 16]","[72, 8, 81, 73, 83, 65, 79, 58, 16]",[0],0.8344777250858424,0.10277564822929286,2.0,0,0,"[72, 8, 81, 83, 65, 79, 58, 16]","[0, 73]","[72, 8, 81, 83, 65, 79, 58, 16]","[0, 73]","[72, 8, 81, 83, 65, 79, 58, 16]",[],[73],[0],2,0.5844634771347046,"{""0"": 5.556306838989258, ""1"": -1.0}",0,0,"[72, 8, 83, 65, 79, 58, 16]","[0, 81, 73]","[72, 8, 83, 65, 79, 58, 16]","[0, 81, 73]","[72, 8, 83, 65, 79, 58, 16]",[],"[81, 73]",[0],"[72, 8, 83, 65, 79, 58, 16]","[0, 81, 73]","[72, 8, 83, 65, 79, 58, 16]",[],"[81, 73]",[0],7,0,2,1
35,10,5,"[3, 30, 84, 29, 12, 98, 44, 64, 13, 55]","[30, 84, 29, 12, 98, 44, 64, 13, 55]",[3],0.8124691540643911,0.05505241543308537,2.0,0,0,"[30, 84, 29, 64, 13, 55]","[3, 12, 98, 44]","[30, 84, 29, 64, 13, 55]","[3, 12, 98, 44]","[30, 84, 29, 64, 13, 55]",[],"[12, 98, 44]",[3],2,0.46608421206474304,"{""0"": 2.478754758834839, ""1"": -1.0}",0,0,"[84, 29, 64, 13, 55]","[3, 30, 12, 98, 44]","[84, 29, 64, 13, 55]","[3, 30, 12, 98, 44]","[84, 29, 64, 13, 55]",[],"[30, 12, 98, 44]",[3],"[84, 29, 64, 13, 55]","[3, 30, 12, 98, 44]","[84, 29, 64, 13, 55]",[],"[30, 12, 98, 44]",[3],5,0,4,1
36,10,5,"[0, 36, 23, 49, 11, 34, 99, 33, 58, 12]","[36, 23, 49, 11, 34, 99, 33, 58, 12]",[0],0.9040291018539259,0.13642529805254644,2.0,0,0,"[36, 23, 49, 11, 34, 99, 33, 58, 12]",[0],"[36, 23, 49, 11, 34, 99, 33, 58, 12]",[0],"[36, 23, 49, 11, 34, 99, 33, 58, 12]",[],[],[0],4,0.44339025020599365,"{""0"": 3.845465898513794, ""1"": 2.944403648376465, ""2"": -1.0, ""3"": -1.0}",0,0,"[23, 11, 99, 33]","[0, 36, 49, 34, 58, 12]","[23, 11, 99, 33]","[0, 36, 49, 34, 58, 12]","[23, 11, 99, 33]",[],"[36, 49, 34, 58, 12]",[0],"[23, 11, 99, 33]","[0, 36, 49, 34, 58, 12]","[23, 11, 99, 33]",[],"[36, 49, 34, 58, 12]",[0],4,0,5,1
37,10,5,"[3, 43, 5, 34, 99, 14, 48, 24, 56, 37]","[43, 5, 34, 99, 14, 48, 24, 56, 37]",[3],0.8788130500920901,0.25922073111715954,2.0,0,0,"[43, 5, 34, 99, 14, 48, 24, 56, 37]",[3],"[43, 5, 34, 99, 14, 48, 24, 56, 37]",[3],"[43, 5, 34, 99, 14, 48, 24, 56, 37]",[],[],[3],2,0.6659807562828064,"{""0"": 5.5476908683776855, ""1"": -1.0}",0,0,"[43, 34, 99, 14, 48, 24, 56, 37]","[3, 5]","[43, 34, 99, 14, 48, 24, 56, 37]","[3, 5]","[43, 34, 99, 14, 48, 24, 56, 37]",[],[5],[3],"[43, 34, 99, 14, 48, 24, 56, 37]","[3, 5]","[43, 34, 99, 14, 48, 24, 56, 37]",[],[5],[3],8,0,1,1
38,10,5,"[2, 88, 85, 65, 95, 82, 19, 77, 54, 37]","[88, 85, 65, 95, 82, 19, 77, 54, 37]",[2],0.9861534806576022,0.25938170749018824,2.0,0,0,"[88, 85, 65, 95, 82, 19, 77, 54, 37]",[2],"[88, 85, 65, 95, 82, 19, 77, 54, 37]",[2],"[88, 85, 65, 95, 82, 19, 77, 54, 37]",[],[],[2],2,0.7709733247756958,"{""0"": 5.323098182678223, ""1"": -1.0}",0,0,"[85, 65, 95, 82, 19, 77, 54, 37]","[2, 88]","[85, 65, 95, 82, 19, 77, 54, 37]","[2, 88]","[85, 65, 95, 82, 19, 77, 54, 37]",[],[88],[2],"[85, 65, 95, 82, 19, 77, 54, 37]","[2, 88]","[85, 65, 95, 82, 19, 77, 54, 37]",[],[88],[2],8,0,1,1
39,10,5,"[2, 33, 12, 85, 87, 74, 15, 29, 94, 60]","[33, 12, 85, 87, 74, 15, 29, 94, 60]",[2],0.7900701264757608,0.18574177905475953,2.0,0,0,"[33, 12, 85, 87, 74, 15, 29, 94, 60]",[2],"[33, 12, 85, 87, 74, 15, 29, 94, 60]",[2],"[33, 12, 85, 87, 74, 15, 29, 94, 60]",[],[],[2],3,0.402677446603775,"{""0"": 3.5068445205688477, ""1"": 1.8367602825164795, ""2"": -1.0}",0,0,"[85, 87, 74, 15, 29, 94]","[2, 33, 12, 60]","[85, 87, 74, 15, 29, 94]","[2, 33, 12, 60]","[85, 87, 74, 15, 29, 94]",[],"[33, 12, 60]",[2],"[85, 87, 74, 15, 29, 94]","[2, 33, 12, 60]","[85, 87, 74, 15, 29, 94]",[],"[33, 12, 60]",[2],6,0,3,1
40,10,5,"[4, 6, 33, 77, 65, 63, 55, 18, 2, 78]","[6, 33, 77, 65, 63, 55, 18, 78]","[4, 2]",1.0423328447518374,0.18274633927997758,2.0,0,0,"[6, 33, 77, 65, 63, 55, 18, 78]","[4, 2]","[6, 33, 77, 65, 63, 55, 18, 78]","[4, 2]","[6, 33, 77, 65, 63, 55, 18, 78]",[],[],"[4, 2]",2,0.5589649677276611,"{""0"": 6.486602783203125, ""1"": -1.0}",0,0,"[6, 77, 65, 63, 55, 18, 78]","[4, 33, 2]","[6, 77, 65, 63, 55, 18, 78]","[4, 33, 2]","[6, 77, 65, 63, 55, 18, 78]",[],[33],"[4, 2]","[6, 77, 65, 63, 55, 18, 78]","[4, 33, 2]","[6, 77, 65, 63, 55, 18, 78]",[],[33],"[4, 2]",7,0,1,2
41,10,5,"[1, 71, 25, 57, 32, 77, 51, 42, 95, 22]","[71, 25, 57, 32, 77, 51, 42, 95, 22]",[1],0.7315136594130128,0.19992592166349543,2.0,0,0,"[71, 25, 57, 32, 77, 51, 42, 95, 22]",[1],"[71, 25, 57, 32, 77, 51, 42, 95, 22]",[1],"[71, 25, 57, 32, 77, 51, 42, 95, 22]",[],[],[1],2,0.474672794342041,"{""0"": 4.217310905456543, ""1"": -1.0}",0,0,"[71, 25, 57, 32, 77, 51, 42, 22]","[1, 95]","[71, 25, 57, 32, 77, 51, 42, 22]","[1, 95]","[71, 25, 57, 32, 77, 51, 42, 22]",[],[95],[1],"[71, 25, 57, 32, 77, 51, 42, 22]","[1, 95]","[71, 25, 57, 32, 77, 51, 42, 22]",[],[95],[1],8,0,1,1
42,10,5,"[2, 23, 61, 86, 54, 0, 91, 63, 37, 85]","[23, 61, 86, 54, 91, 63, 37, 85]","[2, 0]",0.7762102439387817,0.15007022143421894,2.0,0,0,"[23, 61, 86, 54, 91, 63, 37, 85]","[2, 0]","[23, 61, 86, 54, 91, 63, 37, 85]","[2, 0]","[23, 61, 86, 54, 91, 63, 37, 85]",[],[],"[2, 0]",2,0.6811256408691406,"{""0"": 6.878737449645996, ""1"": -1.0}",0,0,"[23, 61, 86, 91, 63, 37, 85]","[2, 54, 0]","[23, 61, 86, 91, 63, 37, 85]","[2, 54, 0]","[23, 61, 86, 91, 63, 37, 85]",[],[54],"[2, 0]","[23, 61, 86, 91, 63, 37, 85]","[2, 54, 0]","[23, 61, 86, 91, 63, 37, 85]",[],[54],"[2, 0]",7,0,1,2
43,10,5,"[0, 40, 56, 34, 98, 35, 1, 22, 89, 16]","[40, 56, 34, 98, 35, 22, 89, 16]","[0, 1]",0.8283614411610585,0.21487419797692953,2.0,0,0,"[40, 56, 34, 98, 35, 22, 89, 16]","[0, 1]","[40, 56, 34, 98, 35, 22, 89, 16]","[0, 1]","[40, 56, 34, 98, 35, 22, 89, 16]",[],[],"[0, 1]",2,0.6021703481674194,"{""0"": 6.52962589263916, ""1"": -1.0}",0,0,"[40, 56, 34, 98, 22, 89, 16]","[0, 35, 1]","[40, 56, 34, 98, 22, 89, 16]","[0, 35, 1]","[40, 56, 34, 98, 22, 89, 16]",[],[35],"[0, 1]","[40, 56, 34, 98, 22, 89, 16]","[0, 35, 1]","[40, 56, 34, 98, 22, 89, 16]",[],[35],"[0, 1]",7,0,1,2
44,10,5,"[1, 46, 25, 37, 20, 42, 44, 50, 12, 72]","[46, 25, 37, 20, 42, 44, 50, 12, 72]",[1],0.7177182087974403,0.13033119629091372,2.0,0,0,"[46, 25, 37, 20, 42, 44, 50, 12, 72]",[1],"[46, 25, 37, 20, 42, 44, 50, 12, 72]",[1],"[46, 25, 37, 20, 42, 44, 50, 12, 72]",[],[],[1],2,0.5986037254333496,"{""0"": 4.438608646392822, ""1"": -1.0}",0,0,"[46, 25, 37, 20, 44, 50, 12, 72]","[1, 42]","[46, 25, 37, 20, 44, 50, 12, 72]","[1, 42]","[46, 25, 37, 20, 44, 50, 12, 72]",[],[42],[1],"[46, 25, 37, 20, 44, 50, 12, 72]","[1, 42]","[46, 25, 37, 20, 44, 50, 12, 72]",[],[42],[1],8,0,1,1
45,10,5,"[1, 19, 56, 93, 20, 12, 27, 69, 33, 16]","[19, 56, 93, 20, 12, 27, 69, 33, 16]",[1],0.8301120207545685,0.06598202980031753,2.0,0,0,"[19, 56, 93, 20, 12, 27, 69, 33, 16]",[1],"[19, 56, 93, 20, 12, 27, 69, 33, 16]",[1],"[19, 56, 93, 20, 12, 27, 69, 33, 16]",[],[],[1],3,0.4123114347457886,"{""0"": 3.155341148376465, ""1"": 2.744654655456543, ""2"": 1.9277151823043823}",0,0,"[56, 20, 33, 16]","[1, 19, 93, 12, 27, 69]","[56, 20, 33, 16]","[1, 19, 93, 12, 27, 69]","[56, 20, 33, 16]",[],"[19, 93, 12, 27, 69]",[1],"[56, 20, 33, 16]","[1, 19, 93, 12, 27, 69]","[56, 20, 33, 16]",[],"[19, 93, 12, 27, 69]",[1],4,0,5,1
46,10,5,"[2, 45, 10, 1, 74, 86, 46, 35, 17, 81]","[45, 10, 74, 86, 46, 35, 17, 81]","[2, 1]",1.1284251966566816,0.17961054333557197,2.0,0,0,"[45, 10, 74, 86, 46, 35, 17, 81]","[2, 1]","[45, 10, 74, 86, 46, 35, 17, 81]","[2, 1]","[45, 10, 74, 86, 46, 35, 17, 81]",[],[],"[2, 1]",2,0.46425098180770874,"{""0"": 4.3379034996032715, ""1"": 2.844043254852295}",0,0,"[45, 10, 74, 46, 35]","[2, 1, 86, 17, 81]","[45, 10, 74, 46, 35]","[2, 1, 86, 17, 81]","[45, 10, 74, 46, 35]",[],"[86, 17, 81]","[2, 1]","[45, 10, 74, 46, 35]","[2, 1, 86, 17, 81]","[45, 10, 74, 46, 35]",[],"[86, 17, 81]","[2, 1]",5,0,3,2
47,10,5,"[2, 99, 19, 62, 44, 0, 48, 52, 70, 65]","[99, 19, 62, 44, 48, 52, 70, 65]","[2, 0]",0.9177642004249595,0.1372745214821332,2.0,0,0,"[99, 19, 62, 44, 52, 70, 65]","[2, 0, 48]","[99, 19, 62, 44, 52, 70, 65]","[2, 0, 48]","[99, 19, 62, 44, 52, 70, 65]",[],[48],"[2, 0]",3,0.29763180017471313,"{""0"": 4.746709823608398, ""1"": -1.0, ""2"": -1.0}",0,0,"[19, 62, 52, 70, 65]","[2, 99, 44, 0, 48]","[19, 62, 52, 70, 65]","[2, 99, 44, 0, 48]","[19, 62, 52, 70, 65]",[],"[99, 44, 48]","[2, 0]","[19, 62, 52, 70, 65]","[2, 99, 44, 0, 48]","[19, 62, 52, 70, 65]",[],"[99, 44, 48]","[2, 0]",5,0,3,2
48,10,5,"[0, 66, 36, 83, 68, 23, 90, 2, 57, 21]","[66, 36, 83, 68, 23, 90, 57, 21]","[0, 2]",0.7917940574050305,0.11986529266667795,2.0,0,0,"[66, 36, 83, 68, 23, 90, 57, 21]","[0, 2]","[66, 36, 83, 68, 23, 90, 57, 21]","[0, 2]","[66, 36, 83, 68, 23, 90, 57, 21]",[],[],"[0, 2]",2,0.5985846519470215,"{""0"": 6.626455307006836, ""1"": -1.0}",0,0,"[66, 36, 83, 68, 90, 57, 21]","[0, 23, 2]","[66, 36, 83, 68, 90, 57, 21]","[0, 23, 2]","[66, 36, 83, 68, 90, 57, 21]",[],[23],"[0, 2]","[66, 36, 83, 68, 90, 57, 21]","[0, 23, 2]","[66, 36, 83, 68, 90, 57, 21]",[],[23],"[0, 2]",7,0,1,2
49,10,5,"[3, 10, 20, 51, 25, 27, 40, 5, 89, 85]","[10, 20, 51, 25, 27, 40, 5, 89, 85]",[3],0.6805707528692908,0.11463691156499906,2.0,0,0,"[10, 20, 51, 25, 27, 40, 5, 89, 85]",[3],"[10, 20, 51, 25, 27, 40, 5, 89, 85]",[3],"[10, 20, 51, 25, 27, 40, 5, 89, 85]",[],[],[3],2,0.5080928206443787,"{""0"": 2.785093307495117, ""1"": 1.9997040033340454}",0,0,"[20, 51, 25, 27, 40, 5, 89]","[3, 10, 85]","[20, 51, 25, 27, 40, 5, 89]","[3, 10, 85]","[20, 51, 25, 27, 40, 5, 89]",[],"[10, 85]",[3],"[20, 51, 25, 27, 40, 5, 89]","[3, 10, 85]","[20, 51, 25, 27, 40, 5, 89]",[],"[10, 85]",[3],7,0,2,1
50,10,5,"[1, 85, 80, 28, 63, 68, 14, 94, 32, 20]","[85, 80, 28, 63, 68, 14, 94, 32, 20]",[1],0.6868880798092516,0.09633459830756474,2.0,0,0,"[85, 80, 28, 63, 68, 14, 94, 32, 20]",[1],"[85, 80, 28, 63, 68, 14, 94, 32, 20]",[1],"[85, 80, 28, 63, 68, 14, 94, 32, 20]",[],[],[1],3,0.3881113827228546,"{""0"": 3.9358482360839844, ""1"": 1.9718810319900513, ""2"": 1.9153015613555908}",0,0,"[85, 80, 28, 68, 14]","[1, 63, 94, 32, 20]","[85, 80, 28, 68, 14]","[1, 63, 94, 32, 20]","[85, 80, 28, 68, 14]",[],"[63, 94, 32, 20]",[1],"[85, 80, 28, 68, 14]","[1, 63, 94, 32, 20]","[85, 80, 28, 68, 14]",[],"[63, 94, 32, 20]",[1],5,0,4,1
51,10,5,"[3, 61, 21, 58, 32, 20, 53, 17, 93, 55]","[61, 21, 58, 32, 20, 53, 17, 93, 55]",[3],0.7304465664652722,0.08067559494096643,2.0,0,0,"[61, 21, 58, 32, 20, 53, 93, 55]","[3, 17]","[61, 21, 58, 32, 20, 53, 93, 55]","[3, 17]","[61, 21, 58, 32, 20, 53, 93, 55]",[],[17],[3],2,0.5915460586547852,"{""0"": 4.687586784362793, ""1"": -1.0}",0,0,"[61, 21, 58, 20, 53, 93, 55]","[3, 32, 17]","[61, 21, 58, 20, 53, 93, 55]","[3, 32, 17]","[61, 21, 58, 20, 53, 93, 55]",[],"[32, 17]",[3],"[61, 21, 58, 20, 53, 93, 55]","[3, 32, 17]","[61, 21, 58, 20, 53, 93, 55]",[],"[32, 17]",[3],7,0,2,1
52,10,5,"[3, 38, 56, 79, 43, 65, 66, 16, 75, 82]","[38, 56, 79, 43, 65, 66, 16, 75, 82]",[3],0.7080365006663629,0.09331829073129705,2.0,0,0,"[38, 56, 79, 43, 65, 66, 16, 75, 82]",[3],"[38, 56, 79, 43, 65, 66, 16, 75, 82]",[3],"[38, 56, 79, 43, 65, 66, 16, 75, 82]",[],[],[3],2,0.5707487463951111,"{""0"": 5.564013957977295, ""1"": 1.7254999876022339}",0,0,"[38, 56, 43, 65, 16, 75, 82]","[3, 79, 66]","[38, 56, 43, 65, 16, 75, 82]","[3, 79, 66]","[38, 56, 43, 65, 16, 75, 82]",[],"[79, 66]",[3],"[38, 56, 43, 65, 16, 75, 82]","[3, 79, 66]","[38, 56, 43, 65, 16, 75, 82]",[],"[79, 66]",[3],7,0,2,1
53,10,5,"[2, 98, 50, 69, 58, 82, 91, 59, 97, 38]","[98, 50, 69, 58, 82, 91, 59, 97, 38]",[2],0.8282797312914222,0.09268832120233267,2.0,0,0,"[98, 50, 69, 58, 82, 91, 59, 38]","[2, 97]","[98, 50, 69, 58, 82, 91, 59, 38]","[2, 97]","[98, 50, 69, 58, 82, 91, 59, 38]",[],[97],[2],2,0.5940818786621094,"{""0"": 4.311760425567627, ""1"": 1.9947445392608643}",0,0,"[98, 50, 69, 58, 91, 38]","[2, 82, 59, 97]","[98, 50, 69, 58, 91, 38]","[2, 82, 59, 97]","[98, 50, 69, 58, 91, 38]",[],"[82, 59, 97]",[2],"[98, 50, 69, 58, 91, 38]","[2, 82, 59, 97]","[98, 50, 69, 58, 91, 38]",[],"[82, 59, 97]",[2],6,0,3,1
54,10,5,"[4, 88, 20, 74, 38, 35, 78, 79, 25, 10]","[88, 20, 74, 38, 35, 78, 79, 25, 10]",[4],0.7393748847413413,0.12845951857273402,2.0,0,0,"[20, 74, 38, 35, 78, 79, 25, 10]","[4, 88]","[20, 74, 38, 35, 78, 79, 25, 10]","[4, 88]","[20, 74, 38, 35, 78, 79, 25, 10]",[],[88],[4],2,0.5818309783935547,"{""0"": 4.264437198638916, ""1"": -1.0}",0,0,"[20, 74, 38, 35, 78, 79, 25]","[4, 88, 10]","[20, 74, 38, 35, 78, 79, 25]","[4, 88, 10]","[20, 74, 38, 35, 78, 79, 25]",[],"[88, 10]",[4],"[20, 74, 38, 35, 78, 79, 25]","[4, 88, 10]","[20, 74, 38, 35, 78, 79, 25]",[],"[88, 10]",[4],7,0,2,1
55,10,5,"[1, 54, 63, 45, 82, 64, 21, 94, 97, 52]","[54, 63, 45, 82, 64, 21, 94, 97, 52]",[1],0.7307628242130313,0.14091846385601176,2.0,0,0,"[63, 45, 82, 64, 21, 94, 97, 52]","[1, 54]","[63, 45, 82, 64, 21, 94, 97, 52]","[1, 54]","[63, 45, 82, 64, 21, 94, 97, 52]",[],[54],[1],2,0.7777314782142639,"{""0"": 1.9896552562713623, ""1"": 5.862463474273682}",1,0,"[63, 45, 64, 21, 94, 52]","[1, 54, 82, 97]","[63, 45, 64, 21, 94, 52]","[1, 54, 82, 97]","[63, 45, 64, 21, 94, 52]",[],"[54, 82, 97]",[1],"[63, 45, 64, 21, 94, 52]","[1, 54, 82, 97]","[63, 45, 64, 21, 94, 52]",[],"[54, 82, 97]",[1],6,0,3,1
56,10,5,"[3, 65, 34, 91, 78, 0, 88, 43, 30, 52]","[65, 34, 91, 78, 88, 43, 30, 52]","[3, 0]",0.8489307689549792,0.31506642223295633,2.0,0,0,"[65, 34, 91, 78, 88, 43, 30, 52]","[3, 0]","[65, 34, 91, 78, 88, 43, 30, 52]","[3, 0]","[65, 34, 91, 78, 88, 43, 30, 52]",[],[],"[3, 0]",2,0.7600952386856079,"{""0"": 6.175563335418701, ""1"": -1.0}",0,0,"[65, 34, 91, 78, 43, 30, 52]","[3, 0, 88]","[65, 34, 91, 78, 43, 30, 52]","[3, 0, 88]","[65, 34, 91, 78, 43, 30, 52]",[],[88],"[3, 0]","[65, 34, 91, 78, 43, 30, 52]","[3, 0, 88]","[65, 34, 91, 78, 43, 30, 52]",[],[88],"[3, 0]",7,0,1,2
57,10,5,"[3, 57, 83, 65, 27, 98, 24, 5, 25, 10]","[57, 83, 65, 27, 98, 24, 5, 25, 10]",[3],0.8850626916995676,0.12841055299538534,2.0,0,0,"[57, 83, 65, 27, 98, 24, 5, 25, 10]",[3],"[57, 83, 65, 27, 98, 24, 5, 25, 10]",[3],"[57, 83, 65, 27, 98, 24, 5, 25, 10]",[],[],[3],2,0.4896687865257263,"{""0"": 3.878035545349121, ""1"": 1.9199450016021729}",0,0,"[57, 83, 65, 27, 98, 5, 25]","[3, 24, 10]","[57, 83, 65, 27, 98, 5, 25]","[3, 24, 10]","[57, 83, 65, 27, 98, 5, 25]",[],"[24, 10]",[3],"[57, 83, 65, 27, 98, 5, 25]","[3, 24, 10]","[57, 83, 65, 27, 98, 5, 25]",[],"[24, 10]",[3],7,0,2,1
58,10,5,"[3, 16, 92, 27, 14, 62, 58, 77, 1, 44]","[16, 92, 27, 14, 62, 58, 77, 44]","[3, 1]",0.8493556525564767,0.21400174163302638,2.0,0,0,"[16, 92, 27, 14, 62, 58, 77, 44]","[3, 1]","[16, 92, 27, 14, 62, 58, 77, 44]","[3, 1]","[16, 92, 27, 14, 62, 58, 77, 44]",[],[],"[3, 1]",2,0.28348293900489807,"{""0"": 2.6418910026550293, ""1"": 4.588377475738525}",1,0,"[16, 92, 27, 14, 44]","[3, 62, 58, 77, 1]","[16, 92, 27, 14, 44]","[3, 62, 58, 77, 1]","[16, 92, 27, 14, 44]",[],"[62, 58, 77]","[3, 1]","[16, 92, 27, 14, 44]","[3, 62, 58, 77, 1]","[16, 92, 27, 14, 44]",[],"[62, 58, 77]","[3, 1]",5,0,3,2
59,10,5,"[1, 39, 6, 27, 71, 88, 69, 29, 25, 26]","[39, 6, 27, 71, 88, 69, 29, 25, 26]",[1],0.8900020727821496,0.08872671817546107,2.0,0,0,"[39, 6, 71, 69, 29, 25]","[1, 27, 88, 26]","[39, 6, 71, 69, 29, 25]","[1, 27, 88, 26]","[39, 6, 71, 69, 29, 25]",[],"[27, 88, 26]",[1],2,0.44294437766075134,"{""0"": 3.9791417121887207, ""1"": -1.0}",0,0,"[39, 71, 69, 29, 25]","[1, 6, 27, 88, 26]","[39, 71, 69, 29, 25]","[1, 6, 27, 88, 26]","[39, 71, 69, 29, 25]",[],"[6, 27, 88, 26]",[1],"[39, 71, 69, 29, 25]","[1, 6, 27, 88, 26]","[39, 71, 69, 29, 25]",[],"[6, 27, 88, 26]",[1],5,0,4,1
60,10,5,"[0, 84, 41, 86, 94, 13, 66, 3, 14, 51]","[84, 41, 86, 94, 13, 66, 14, 51]","[0, 3]",0.8713590884712171,0.14033954017483546,2.0,0,0,"[84, 41, 86, 94, 13, 66, 14, 51]","[0, 3]","[84, 41, 86, 94, 13, 66, 14, 51]","[0, 3]","[84, 41, 86, 94, 13, 66, 14, 51]",[],[],"[0, 3]",2,0.49314114451408386,"{""0"": 6.465057849884033, ""1"": -1.0}",0,0,"[84, 86, 94, 13, 66, 14, 51]","[0, 41, 3]","[84, 86, 94, 13, 66, 14, 51]","[0, 41, 3]","[84, 86, 94, 13, 66, 14, 51]",[],[41],"[0, 3]","[84, 86, 94, 13, 66, 14, 51]","[0, 41, 3]","[84, 86, 94, 13, 66, 14, 51]",[],[41],"[0, 3]",7,0,1,2
61,10,5,"[3, 36, 70, 1, 21, 32, 55, 18, 69, 8]","[36, 70, 21, 32, 55, 18, 69, 8]","[3, 1]",0.9956125587447273,0.18273266843777025,2.0,0,0,"[36, 70, 21, 32, 55, 18, 69, 8]","[3, 1]","[36, 70, 21, 32, 55, 18, 69, 8]","[3, 1]","[36, 70, 21, 32, 55, 18, 69, 8]",[],[],"[3, 1]",3,0.5607839226722717,"{""0"": 1.6699788570404053, ""1"": 1.9080930948257446, ""2"": 3.9677257537841797}",2,0,"[70, 21, 55, 18]","[3, 36, 1, 32, 69, 8]","[70, 21, 55, 18]","[3, 36, 1, 32, 69, 8]","[70, 21, 55, 18]",[],"[36, 32, 69, 8]","[3, 1]","[70, 21, 55, 18]","[3, 36, 1, 32, 69, 8]","[70, 21, 55, 18]",[],"[36, 32, 69, 8]","[3, 1]",4,0,4,2
62,10,5,"[0, 77, 29, 65, 68, 89, 95, 79, 83, 47]","[77, 29, 65, 68, 89, 95, 79, 83, 47]",[0],0.8754642720919015,0.09930712810233844,2.0,0,0,"[77, 29, 65, 68, 89, 95, 79, 83, 47]",[0],"[77, 29, 65, 68, 89, 95, 79, 83, 47]",[0],"[77, 29, 65, 68, 89, 95, 79, 83, 47]",[],[],[0],2,0.476298451423645,"{""0"": 7.145138740539551, ""1"": -1.0}",0,0,"[77, 29, 65, 68, 89, 79, 83, 47]","[0, 95]","[77, 29, 65, 68, 89, 79, 83, 47]","[0, 95]","[77, 29, 65, 68, 89, 79, 83, 47]",[],[95],[0],"[77, 29, 65, 68, 89, 79, 83, 47]","[0, 95]","[77, 29, 65, 68, 89, 79, 83, 47]",[],[95],[0],8,0,1,1
